,Lat,time_in,time_out,V
0,0.9000090000000001,0.19973,0.20063,46.9917
1,0.8999940000000001,0.39973000000000003,0.40063000000000004,46.9672
2,0.910034,0.59973,0.60064,46.9547
3,0.910034,0.79973,0.80064,46.9632
4,0.910034,0.9997299999999999,1.00064,46.9713
5,0.910034,1.19973,1.20064,46.9787
6,0.910034,1.39973,1.4006399999999999,46.9854
7,0.910034,1.5997299999999999,1.60064,46.9914
8,0.910034,1.7997299999999998,1.8006400000000002,46.9965
9,0.910034,1.99973,2.00064,47.0006
10,0.909912,2.1997299999999997,2.20064,47.0035
11,0.909912,2.39973,2.40064,47.0052
12,0.909912,2.59973,2.6006400000000003,47.0052
13,0.909912,2.79973,2.80064,47.0035
14,0.909912,2.99973,3.00064,46.9998
15,0.909912,3.1997299999999997,3.20064,46.9936
16,0.909912,3.3997300000000004,3.40064,46.9848
17,0.909912,3.59973,3.6006400000000003,46.9731
18,0.909912,3.7997300000000003,3.80064,46.9585
19,0.909912,3.9997300000000005,4.00064,46.9399
20,0.910156,4.199730000000001,4.20064,46.9181
21,0.9199219999999999,4.39973,4.40065,46.9072
22,0.9199219999999999,4.59973,4.60065,46.9157
23,0.9199219999999999,4.79973,4.80065,46.9238
24,0.9199219999999999,4.9997300000000005,5.00065,46.9311
25,0.9199219999999999,5.199730000000001,5.20065,46.9377
26,0.9199219999999999,5.39973,5.40065,46.9434
27,0.9199219999999999,5.59973,5.60065,46.9482
28,0.9199219999999999,5.79973,5.80065,46.9519
29,0.9199219999999999,5.9997300000000005,6.00065,46.9543
30,0.9199219999999999,6.199730000000001,6.20065,46.9554
31,0.9199219999999999,6.39973,6.40065,46.9547
32,0.9199219999999999,6.59973,6.60065,46.9521
33,0.9199219999999999,6.79973,6.80065,46.9472
34,0.9199219999999999,6.9997300000000005,7.00065,46.9395
35,0.9199219999999999,7.199730000000001,7.20065,46.928999999999995
36,0.9199219999999999,7.39973,7.40065,46.915
37,0.9199219999999999,7.59973,7.60065,46.8975
