,Lat,time_in,time_out,V
0,0.9200020000000001,0.033030000000000004,0.03395000200000001,47.0091
1,0.919998,0.06633,0.067249998,47.0111
2,0.920006,0.09963,0.100550006,47.0105
3,0.920013,0.13293,0.133850013,47.0078
4,0.919998,0.16623,0.167149998,47.0026
5,0.919998,0.19952999999999999,0.200449998,46.9946
6,0.919998,0.23283,0.23374999800000001,46.9836
7,0.919983,0.26613000000000003,0.26704998300000005,46.9691
8,0.920013,0.29943000000000003,0.300350013,46.951
9,0.919983,0.33273,0.33364998300000004,46.9289
10,0.9299930000000001,0.36603,0.36695999300000004,46.911
11,0.9300229999999999,0.39933,0.400260023,46.9202
12,0.9299930000000001,0.43263,0.43355999300000003,46.9287
13,0.9299930000000001,0.46593,0.46685999300000003,46.9367
14,0.9299930000000001,0.49923,0.500159993,46.9439
15,0.9299930000000001,0.5325300000000001,0.533459993,46.95
16,0.9299930000000001,0.56583,0.566759993,46.9552
17,0.9299930000000001,0.59913,0.600059993,46.9591
18,0.9299930000000001,0.63243,0.633359993,46.9617
19,0.9299930000000001,0.66573,0.666659993,46.9627
20,0.9299930000000001,0.69903,0.699959993,46.9617
21,0.9299930000000001,0.73233,0.733259993,46.9584
22,0.9299930000000001,0.76563,0.766559993,46.9524
23,0.9299930000000001,0.79893,0.799859993,46.9435
24,0.9299930000000001,0.8322299999999999,0.8331599929999999,46.931000000000004
25,0.9299930000000001,0.8655299999999999,0.8664599929999999,46.9147
26,0.9299930000000001,0.8988299999999999,0.8997599929999999,46.8944
27,0.9299930000000001,0.9321299999999999,0.9330599929999999,46.8696
28,0.940002,0.9654299999999999,0.9663700019999999,46.8703
29,0.940002,0.9987299999999999,0.9996700019999999,46.8794
30,0.939941,1.03203,1.032969941,46.8877
31,0.9400629999999999,1.0653299999999999,1.066270063,46.8951
32,0.939941,1.09863,1.099569941,46.9016
33,0.939941,1.1319299999999999,1.1328699409999998,46.9069
34,0.9400629999999999,1.16523,1.166170063,46.9111
35,0.939941,1.1985299999999999,1.1994699409999998,46.9138
36,0.9400629999999999,1.23183,1.232770063,46.9149
